Ping_Timestamp_NZ,URL,Status,HTTP_Code,DNS_TLD,nca_registration_date,modification_date
2025-06-13 22:03:23 NZST,https://cometa-global.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:24 NZST,https://catalystgroupstar.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:24 NZST,https://capitalmanager.link,Not Alive,Error,link,2025-02-17,2025-05-09
2025-06-13 22:03:25 NZST,https://capitalmanager.net,Not Alive,Error,net,2025-02-17,2025-05-09
2025-06-13 22:03:25 NZST,https://tradercgomarkets.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:26 NZST,https://tradercgmarkets.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:27 NZST,https://btgrdo.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:27 NZST,https://branctrade.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:28 NZST,https://bscapm.com,Status 404,404,com,2025-02-17,2025-05-09
2025-06-13 22:03:29 NZST,https://branch-forex.com,Alive,200,com,2025-02-17,2025-05-09
2025-06-13 22:03:29 NZST,https://branch-fx-one.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:30 NZST,https://boloniltd.com,Alive,200,com,2025-02-17,2025-05-09
2025-06-13 22:03:31 NZST,https://blueberry-global.com,Status 403,403,com,2025-02-17,2025-05-09
2025-06-13 22:03:32 NZST,https://blkinternationalltd.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:33 NZST,https://blgpro.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:34 NZST,https://blackbullfxltd.com,Status 403,403,com,2025-02-17,2025-05-09
2025-06-13 22:03:35 NZST,https://blackbullfxltd.com,Status 403,403,com,2025-02-17,2025-05-09
2025-06-13 22:03:35 NZST,https://bitpieexc.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:36 NZST,https://gf.bitceco.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:36 NZST,https://bitcecoin.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:37 NZST,https://baazexdx.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:37 NZST,https://baazexfx.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:38 NZST,https://ausglobalforex.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:38 NZST,https://atfxgoldsvip.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:39 NZST,https://atfxgoldvip.cc,Not Alive,Error,cc,2025-02-17,2025-05-09
2025-06-13 22:03:39 NZST,https://aslasll.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:40 NZST,https://apexfxent.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:41 NZST,https://ancetdfx.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:41 NZST,https://ancetd.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:42 NZST,https://fproalizan.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:43 NZST,https://aeestgroup.com,Status 403,403,com,2025-02-17,2025-05-09
2025-06-13 22:03:48 NZST,https://fxpioneet.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:49 NZST,https://gaitameonlinefx.com,Alive,200,com,2025-02-17,2025-05-09
2025-06-13 22:03:50 NZST,https://247markettrade.com,Not Alive,Error,com,2025-02-17,2025-05-09
2025-06-13 22:03:51 NZST,https://www.gbtcmarkets.com,Alive,200,com,2025-04-30,2025-05-02
2025-06-13 22:03:52 NZST,https://lquid.finance,Not Alive,Error,finance,2025-05-02,2025-05-02
2025-06-13 22:03:52 NZST,https://capitalxtrade.com,Not Alive,Error,com,2025-04-23,2025-05-02
2025-06-13 22:03:53 NZST,https://coyken.com,Not Alive,Error,com,2025-04-23,2025-05-02
2025-06-13 22:03:54 NZST,https://peachlimit.com,Alive,200,com,2025-04-23,2025-05-02
2025-06-13 22:03:55 NZST,https://www.opuscoin.com,Alive,200,com,2025-04-29,2025-05-02
2025-06-13 22:03:55 NZST,https://www.bib-btc.com,Not Alive,Error,com,2024-11-22,2025-05-02
2025-06-13 22:04:01 NZST,https://www.alpha-eths.com,Not Alive,Error,com,2024-11-22,2025-05-02
2025-06-13 22:04:06 NZST,https://www.alphas-eths.com,Not Alive,Error,com,2024-11-22,2025-05-02
2025-06-13 22:04:12 NZST,https://www.alppha-eth.com,Not Alive,Error,com,2024-11-22,2025-05-02
2025-06-13 22:04:13 NZST,https://www.appes-online.com,Not Alive,Error,com,2024-11-22,2025-05-02
2025-06-13 22:04:13 NZST,https://www.copperint.top,Not Alive,Error,top,2024-11-22,2025-05-02
2025-06-13 22:04:14 NZST,https://www.ic-market.co,Not Alive,Error,co,2024-11-22,2025-05-02
2025-06-13 22:04:14 NZST,https://www.icint24.com,Not Alive,Error,com,2024-11-22,2025-05-02
2025-06-13 22:04:15 NZST,https://www.icintapp.com,Not Alive,Error,com,2024-11-22,2025-05-02
2025-06-13 22:04:15 NZST,https://www.icmarketglobalpro.com,Not Alive,Error,com,2024-11-22,2025-05-02
2025-06-13 22:04:16 NZST,https://www.kcex-btc.com,Not Alive,Error,com,2024-11-22,2025-05-02
2025-06-13 22:04:16 NZST,https://www.thecopperint.com,Not Alive,Error,com,2024-11-22,2025-05-02
2025-06-13 22:04:17 NZST,https://www.whallefin-btc.com,Alive,200,com,2024-11-22,2025-05-02
2025-06-13 22:04:18 NZST,https://www.eth-alpha.com/;,Not Alive,Error,com,2024-11-05,2025-05-02
2025-06-13 22:04:18 NZST,https://www.allpha-btc.com,Not Alive,Error,com,2024-11-05,2025-05-02
2025-06-13 22:04:19 NZST,https://www.allpha-eth.com,Not Alive,Error,com,2024-11-05,2025-05-02
2025-06-13 22:04:20 NZST,https://www.profitcs.net,Not Alive,Error,net,2024-08-07,2025-05-02
2025-06-13 22:04:20 NZST,https://dynamic-arb.vip;,Not Alive,Error,,2024-08-07,2025-05-02
2025-06-13 22:04:21 NZST,https://www.ptounxd.com/;,Not Alive,Error,com,2024-08-07,2025-05-02
2025-06-13 22:04:22 NZST,https://ptounz.com/#/;,Not Alive,Error,com,2024-08-07,2025-05-02
2025-06-13 22:04:22 NZST,https://www.ptounxd.com/;,Not Alive,Error,com,2024-08-07,2025-05-02
2025-06-13 22:04:23 NZST,https://www.ptounxxm.com/;,Not Alive,Error,com,2024-08-07,2025-05-02
2025-06-13 22:04:23 NZST,https://optcoin.lol,Not Alive,Error,lol,2025-04-17,2025-05-02
2025-06-13 22:04:24 NZST,https://optcoin.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:24 NZST,https://optcoin.pro,Alive,200,pro,2025-04-17,2025-05-02
2025-06-13 22:04:25 NZST,https://optcoin1.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:25 NZST,https://optcoin12.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:26 NZST,https://optcoin13.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:27 NZST,https://optcoin15.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:27 NZST,https://optcoin2.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:28 NZST,https://optcoin21.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:28 NZST,https://optcoin22.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:29 NZST,https://optcoin23.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:29 NZST,https://optcoin25.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:30 NZST,https://optcoin36.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:30 NZST,https://optcoin4.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:31 NZST,https://optcoin5.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:31 NZST,https://optcoin51.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:32 NZST,https://optcoin53.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:32 NZST,https://optcoin54.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:33 NZST,https://optcoin55.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:33 NZST,https://optcoin56.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:34 NZST,https://optcoin61.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:35 NZST,https://optcoin63.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:35 NZST,https://optcoin64.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:36 NZST,https://optcoin65.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:36 NZST,https://optcoin8.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:37 NZST,https://optcoin9.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:37 NZST,https://optcoinap.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:38 NZST,https://optcoinwk.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:38 NZST,https://optcoinwp.com,Not Alive,Error,com,2025-04-17,2025-05-02
2025-06-13 22:04:44 NZST,https://zeeltrade.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:04:45 NZST,https://zealvest.com,Status 410,410,com,2025-04-16,2025-05-02
2025-06-13 22:04:45 NZST,https://xrocecapital.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:04:46 NZST,https://xplorefxtrading.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:04:46 NZST,https://xcointrader.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:04:47 NZST,https://wisecryptoinvestor.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:04:48 NZST,https://whales-asset.com,Alive,200,com,2025-04-16,2025-05-02
2025-06-13 22:04:48 NZST,https://welfareconomics.net,Not Alive,Error,net,2025-04-16,2025-05-02
2025-06-13 22:04:49 NZST,https://vista-portfolio.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:04:56 NZST,https://vestprimefx.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:04:57 NZST,https://vertexcapitalpro.com,Alive,200,com,2025-04-16,2025-05-02
2025-06-13 22:04:57 NZST,https://ultratopultimate.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:04:58 NZST,https://ultraspringkoin.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:04:58 NZST,https://ultimate-fund.ltd,Not Alive,Error,ltd,2025-04-16,2025-05-02
2025-06-13 22:04:59 NZST,https://truxmarkettrade.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:00 NZST,https://trustinveztment.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:00 NZST,https://trustfxtrde.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:01 NZST,https://tradingwithstockmarketprofit.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:01 NZST,https://networkchoicelab.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:02 NZST,https://tradefxlive.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:02 NZST,https://tradefxcapital.online,Not Alive,Error,online,2025-04-16,2025-05-02
2025-06-13 22:05:03 NZST,https://topwealthfx.com,Alive,200,com,2025-04-16,2025-05-02
2025-06-13 22:05:04 NZST,https://teslenergy.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:06 NZST,https://swiftcryptooptionstrade.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:07 NZST,https://swapultratrade.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:08 NZST,https://successfulexperttrade.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:08 NZST,https://stockfxcapitals.org,Not Alive,Error,org,2025-04-16,2025-05-02
2025-06-13 22:05:09 NZST,https://stockultimatepro.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:09 NZST,https://stockcomproperties.online,Not Alive,Error,online,2025-04-16,2025-05-02
2025-06-13 22:05:10 NZST,https://stellargateinvest.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:10 NZST,https://mystakehomecrypto.com,Alive,200,com,2025-04-16,2025-05-02
2025-06-13 22:05:11 NZST,https://speedtonxhub.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:11 NZST,https://specetechfx.pro,Not Alive,Error,pro,2025-04-16,2025-05-02
2025-06-13 22:05:13 NZST,https://smartrealisticinv.com,Alive,200,com,2025-04-16,2025-05-02
2025-06-13 22:05:13 NZST,https://smartpremiertrade.com,Alive,200,com,2025-04-16,2025-05-02
2025-06-13 22:05:14 NZST,https://smartoptionsinvestment.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:14 NZST,https://siritechlimited.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:15 NZST,https://royallitehub.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:15 NZST,https://relybetterinvestment.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:16 NZST,https://resprofvents.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:16 NZST,https://ranatradeportfolio.online,Not Alive,Error,online,2025-04-16,2025-05-02
2025-06-13 22:05:17 NZST,https://prontvault.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:18 NZST,https://profitzoneinvestment.live,Not Alive,Error,live,2025-04-16,2025-05-02
2025-06-13 22:05:18 NZST,https://profitabletrustmining.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:22 NZST,https://propluxvest.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:22 NZST,https://primehubsassets.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:23 NZST,https://primeinveztment.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:23 NZST,https://preminentgoals.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:24 NZST,https://pinnaclevestltd.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:25 NZST,https://peaktradepro.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:25 NZST,https://patroncoinfx.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:26 NZST,https://optimatrust-fx.com,Not Alive,Error,com,2025-04-16,2025-05-02
2025-06-13 22:05:26 NZST,https://novaloption.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:27 NZST,https://v-king7.dynu.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:27 NZST,https://nexuscrestltd.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:28 NZST,https://nexasassets.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:28 NZST,https://nexaassetsmkt.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:29 NZST,https://mpkonlinetrading.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:30 NZST,https://menfxtprotrades.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:30 NZST,https://megaassetsltd.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:31 NZST,https://maxcoinoptions.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:31 NZST,https://mastertradershub.com,Alive,200,com,2025-04-16,2025-04-28
2025-06-13 22:05:32 NZST,https://marstechlimited.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:33 NZST,https://marketmonkx.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:33 NZST,https://lumnex.co,Not Alive,Error,co,2025-04-16,2025-04-28
2025-06-13 22:05:34 NZST,https://littrademarket.com,Not Alive,Error,com,,2025-04-28
2025-06-13 22:05:34 NZST,https://lexaprime.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:35 NZST,https://legalfxt24.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:36 NZST,https://leadsinsuredtrades.com,Status 403,403,com,2025-04-16,2025-04-28
2025-06-13 22:05:38 NZST,https://kapitlitellc.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:39 NZST,https://janamoniee.ltd,Not Alive,Error,ltd,2025-04-16,2025-04-28
2025-06-13 22:05:40 NZST,https://interlitesorverxts.com,Alive,200,com,,2025-04-28
2025-06-13 22:05:40 NZST,https://igeniusglobaltrades.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:41 NZST,https://horizonxtrades.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:41 NZST,https://hedgecaplimited.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:42 NZST,https://hashprimegold.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:43 NZST,https://hamstechllc.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:43 NZST,https://halinxinvest.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:44 NZST,https://growthtopultimate.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:49 NZST,https://growthaccessltd.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:50 NZST,https://globalforextradingprofit.com,Not Alive,Error,com,,2025-04-28
2025-06-13 22:05:50 NZST,https://globalbestminingtrades.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:51 NZST,https://globalminingfxtrades.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:51 NZST,https://globalcoinfxt.one,Not Alive,Error,one,,2025-04-28
2025-06-13 22:05:52 NZST,https://fxicoin.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:53 NZST,https://futureindexpro.net,Not Alive,Error,net,2025-04-16,2025-04-28
2025-06-13 22:05:53 NZST,https://funds-xmincome.ltd,Not Alive,Error,ltd,2025-04-16,2025-04-28
2025-06-13 22:05:54 NZST,https://fpictrades.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:54 NZST,https://fondexeasymarket.com,Alive,200,com,2025-04-16,2025-04-28
2025-06-13 22:05:55 NZST,https://firstpacehub.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:55 NZST,https://firstoopstock.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:56 NZST,https://fidscharting.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:56 NZST,https://fastchipsminerstrade.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:57 NZST,https://etherealelites.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:57 NZST,https://entitywave.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:58 NZST,https://elitepooltrade.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:58 NZST,https://elitelinellb.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:05:59 NZST,https://eliteassetltd.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:06:00 NZST,https://dynamicpulsetrade.com,Alive,200,com,2025-04-16,2025-04-28
2025-06-13 22:06:00 NZST,https://dominoinvestment.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:06:01 NZST,https://diverswealth.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:06:01 NZST,https://dittrademarket.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:06:02 NZST,https://digitalfxtpro.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:06:02 NZST,https://digitalaccessbitinv.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:06:19 NZST,https://dexertonfinancial.org,Not Alive,Error,org,2025-04-16,2025-04-28
2025-06-13 22:06:20 NZST,https://dc-statestreet.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:06:20 NZST,https://cryptoinvestospage.vercel.app,Alive,200,app,2025-04-16,2025-04-28
2025-06-13 22:06:21 NZST,https://cryptotexe.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:06:21 NZST,https://crypto-tradinghood.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:06:23 NZST,https://cryptocoastinvestmentsltd.com,Alive,200,com,2025-04-16,2025-04-28
2025-06-13 22:06:24 NZST,https://crypbasltd.online,Not Alive,Error,online,2025-04-16,2025-04-28
2025-06-13 22:06:25 NZST,https://copytrqdingworld.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:06:25 NZST,https://continentinvt.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:06:26 NZST,https://commudityexchanger.online,Not Alive,Error,online,2025-04-16,2025-04-28
2025-06-13 22:06:27 NZST,https://citiforexgoal.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-06-13 22:06:27 NZST,https://chrontechltd.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-06-13 22:06:28 NZST,https://cherrytradingops.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-06-13 22:06:28 NZST,https://chartmainoptions.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-06-13 22:06:29 NZST,https://certifiedgrowthpro.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-06-13 22:06:29 NZST,https://centralcapitalfx.com,Not Alive,Error,com,,2025-04-25
2025-06-13 22:06:30 NZST,https://celxtrade.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-06-13 22:06:30 NZST,https://castlemarkfx.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-06-13 22:06:31 NZST,https://capitalwave-exchange.online,Not Alive,Error,online,2025-04-16,2025-04-25
2025-06-13 22:06:32 NZST,https://capitaflow.online,Not Alive,Error,online,2025-04-16,2025-04-25
2025-06-13 22:06:32 NZST,https://jotcoins.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-06-13 22:06:33 NZST,https://bxpulsetrades.com,Status 403,403,com,2025-04-16,2025-04-25
2025-06-13 22:06:33 NZST,https://bonkrest.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-06-13 22:06:34 NZST,https://pcex.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:35 NZST,https://pcex.bet,Alive,200,bet,2025-04-17,2025-04-25
2025-06-13 22:06:35 NZST,https://pcex.fun,Not Alive,Error,fun,2025-04-17,2025-04-25
2025-06-13 22:06:36 NZST,https://pcex.one,Not Alive,Error,one,2025-04-17,2025-04-25
2025-06-13 22:06:36 NZST,https://pcex.org,Not Alive,Error,org,2025-04-17,2025-04-25
2025-06-13 22:06:37 NZST,https://pcex.pro,Not Alive,Error,pro,2025-04-17,2025-04-25
2025-06-13 22:06:37 NZST,https://pcex.xyz,Not Alive,Error,xyz,2025-04-17,2025-04-25
2025-06-13 22:06:38 NZST,https://pcex11.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:38 NZST,https://pcex12.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:39 NZST,https://pcex19.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:40 NZST,https://pcex21.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:40 NZST,https://pcex23.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:41 NZST,https://pcex28.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:41 NZST,https://pcex29.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:42 NZST,https://pcexak.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:42 NZST,https://pcexapa.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:43 NZST,https://pcexapa.net,Not Alive,Error,net,2025-04-17,2025-04-25
2025-06-13 22:06:43 NZST,https://pcexdk.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:44 NZST,https://pcexkk.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:44 NZST,https://pcexpk.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:45 NZST,https://pcexpv.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:45 NZST,https://pcexpy.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:46 NZST,https://pcexq.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:47 NZST,https://pcexqp.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:47 NZST,https://pcexwk.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:48 NZST,https://uicex.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:48 NZST,https://uicex1.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:49 NZST,https://uicex11.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:49 NZST,https://uicex12.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:50 NZST,https://uicex13.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:50 NZST,https://uicex2.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:51 NZST,https://uicex3.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:52 NZST,https://uicexio.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:52 NZST,https://uzex.com,Alive,200,com,2025-04-17,2025-04-25
2025-06-13 22:06:53 NZST,https://uzex1.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:53 NZST,https://uzex11.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:54 NZST,https://uzex14.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:55 NZST,https://uzex3.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:55 NZST,https://uzexag.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:56 NZST,https://grokrcoin.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:56 NZST,https://grokr-coin.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:57 NZST,https://grokr-lss.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:58 NZST,https://grokr-lssc.com,Alive,200,com,2025-04-17,2025-04-25
2025-06-13 22:06:58 NZST,https://grokrbeef.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-06-13 22:06:59 NZST,https://grokrc66.com,Not Alive,Error,com,2025-04-17,2025-04-25
