Ping_Timestamp_NZ,URL,Status,HTTP_Code,DNS_TLD,nca_registration_date,modification_date
2025-05-16 09:40:32 NZST,https://nexasassets.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:33 NZST,https://nexaassetsmkt.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:34 NZST,https://mpkonlinetrading.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:34 NZST,https://menfxtprotrades.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:35 NZST,https://megaassetsltd.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:35 NZST,https://maxcoinoptions.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:36 NZST,https://mastertradershub.com,Alive,200,com,2025-04-16,2025-04-28
2025-05-16 09:40:37 NZST,https://marstechlimited.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:38 NZST,https://marketmonkx.com,Alive,200,com,2025-04-16,2025-04-28
2025-05-16 09:40:38 NZST,https://lumnex.co,Not Alive,Error,co,2025-04-16,2025-04-28
2025-05-16 09:40:39 NZST,https://littrademarket.com,Not Alive,Error,com,,2025-04-28
2025-05-16 09:40:39 NZST,https://lexaprime.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:40 NZST,https://legalfxt24.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:41 NZST,https://leadsinsuredtrades.com,Status 403,403,com,2025-04-16,2025-04-28
2025-05-16 09:40:42 NZST,https://kapitlitellc.com,Alive,200,com,2025-04-16,2025-04-28
2025-05-16 09:40:43 NZST,https://janamoniee.ltd,Not Alive,Error,ltd,2025-04-16,2025-04-28
2025-05-16 09:40:44 NZST,https://interlitesorverxts.com,Alive,200,com,,2025-04-28
2025-05-16 09:40:44 NZST,https://igeniusglobaltrades.com,Alive,200,com,2025-04-16,2025-04-28
2025-05-16 09:40:45 NZST,https://horizonxtrades.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:45 NZST,https://hedgecaplimited.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:46 NZST,https://hashprimegold.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:46 NZST,https://hamstechllc.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:47 NZST,https://halinxinvest.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:47 NZST,https://growthtopultimate.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:48 NZST,https://growthaccessltd.com,Alive,200,com,2025-04-16,2025-04-28
2025-05-16 09:40:49 NZST,https://globalforextradingprofit.com,Not Alive,Error,com,,2025-04-28
2025-05-16 09:40:49 NZST,https://globalbestminingtrades.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:50 NZST,https://globalminingfxtrades.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:50 NZST,https://globalcoinfxt.one,Not Alive,Error,one,,2025-04-28
2025-05-16 09:40:51 NZST,https://fxicoin.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:51 NZST,https://futureindexpro.net,Not Alive,Error,net,2025-04-16,2025-04-28
2025-05-16 09:40:52 NZST,https://funds-xmincome.ltd,Not Alive,Error,ltd,2025-04-16,2025-04-28
2025-05-16 09:40:52 NZST,https://fpictrades.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:53 NZST,https://fondexeasymarket.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:54 NZST,https://firstpacehub.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:54 NZST,https://firstoopstock.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:55 NZST,https://fidscharting.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:55 NZST,https://fastchipsminerstrade.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:56 NZST,https://etherealelites.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:56 NZST,https://entitywave.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:57 NZST,https://elitepooltrade.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:57 NZST,https://elitelinellb.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:40:59 NZST,https://eliteassetltd.com,Alive,200,com,2025-04-16,2025-04-28
2025-05-16 09:41:00 NZST,https://dynamicpulsetrade.com,Alive,200,com,2025-04-16,2025-04-28
2025-05-16 09:41:00 NZST,https://dominoinvestment.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:41:01 NZST,https://diverswealth.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:41:01 NZST,https://dittrademarket.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:41:02 NZST,https://digitalfxtpro.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:41:03 NZST,https://digitalaccessbitinv.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:41:03 NZST,https://dexertonfinancial.org,Not Alive,Error,org,2025-04-16,2025-04-28
2025-05-16 09:41:04 NZST,https://dc-statestreet.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:41:04 NZST,https://cryptoinvestospage.vercel.app,Alive,200,app,2025-04-16,2025-04-28
2025-05-16 09:41:05 NZST,https://cryptotexe.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:41:05 NZST,https://crypto-tradinghood.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:41:06 NZST,https://cryptocoastinvestmentsltd.com,Alive,200,com,2025-04-16,2025-04-28
2025-05-16 09:41:08 NZST,https://crypbasltd.online,Not Alive,Error,online,2025-04-16,2025-04-28
2025-05-16 09:41:09 NZST,https://copytrqdingworld.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:41:09 NZST,https://continentinvt.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:41:10 NZST,https://commudityexchanger.online,Alive,200,online,2025-04-16,2025-04-28
2025-05-16 09:41:11 NZST,https://citiforexgoal.com,Not Alive,Error,com,2025-04-16,2025-04-28
2025-05-16 09:41:11 NZST,https://chrontechltd.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-05-16 09:41:12 NZST,https://cherrytradingops.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-05-16 09:41:12 NZST,https://chartmainoptions.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-05-16 09:41:13 NZST,https://certifiedgrowthpro.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-05-16 09:41:13 NZST,https://centralcapitalfx.com,Not Alive,Error,com,,2025-04-25
2025-05-16 09:41:14 NZST,https://celxtrade.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-05-16 09:41:14 NZST,https://castlemarkfx.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-05-16 09:41:15 NZST,https://capitalwave-exchange.online,Not Alive,Error,online,2025-04-16,2025-04-25
2025-05-16 09:41:15 NZST,https://capitaflow.online,Not Alive,Error,online,2025-04-16,2025-04-25
2025-05-16 09:41:16 NZST,https://jotcoins.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-05-16 09:41:17 NZST,https://bxpulsetrades.com,Alive,200,com,2025-04-16,2025-04-25
2025-05-16 09:41:17 NZST,https://bonkrest.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-05-16 09:41:18 NZST,https://pcex.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:19 NZST,https://pcex.bet,Alive,200,bet,2025-04-17,2025-04-25
2025-05-16 09:41:19 NZST,https://pcex.fun,Not Alive,Error,fun,2025-04-17,2025-04-25
2025-05-16 09:41:20 NZST,https://pcex.one,Not Alive,Error,one,2025-04-17,2025-04-25
2025-05-16 09:41:20 NZST,https://pcex.org,Not Alive,Error,org,2025-04-17,2025-04-25
2025-05-16 09:41:21 NZST,https://pcex.pro,Not Alive,Error,pro,2025-04-17,2025-04-25
2025-05-16 09:41:21 NZST,https://pcex.xyz,Not Alive,Error,xyz,2025-04-17,2025-04-25
2025-05-16 09:41:22 NZST,https://pcex11.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:22 NZST,https://pcex12.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:23 NZST,https://pcex19.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:23 NZST,https://pcex21.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:24 NZST,https://pcex23.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:24 NZST,https://pcex28.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:25 NZST,https://pcex29.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:26 NZST,https://pcexak.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:26 NZST,https://pcexapa.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:27 NZST,https://pcexapa.net,Not Alive,Error,net,2025-04-17,2025-04-25
2025-05-16 09:41:27 NZST,https://pcexdk.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:28 NZST,https://pcexkk.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:28 NZST,https://pcexpk.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:29 NZST,https://pcexpv.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:29 NZST,https://pcexpy.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:30 NZST,https://pcexq.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:30 NZST,https://pcexqp.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:31 NZST,https://pcexwk.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:31 NZST,https://uicex.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:32 NZST,https://uicex1.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:32 NZST,https://uicex11.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:33 NZST,https://uicex12.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:33 NZST,https://uicex13.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:34 NZST,https://uicex2.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:34 NZST,https://uicex3.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:35 NZST,https://uicexio.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:36 NZST,https://uzex.com,Alive,200,com,2025-04-17,2025-04-25
2025-05-16 09:41:36 NZST,https://uzex1.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:37 NZST,https://uzex11.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:37 NZST,https://uzex14.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:38 NZST,https://uzex3.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:38 NZST,https://uzexag.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:39 NZST,https://grokrcoin.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:40 NZST,https://grokr-coin.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:40 NZST,https://grokr-lss.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:41 NZST,https://grokr-lssc.com,Alive,200,com,2025-04-17,2025-04-25
2025-05-16 09:41:41 NZST,https://grokrbeef.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:42 NZST,https://grokrc66.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:42 NZST,https://grokrco.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:43 NZST,https://grokrcooko.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:43 NZST,https://grokrexkk.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:44 NZST,https://grokrexooc.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:44 NZST,https://grokrexssci.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:45 NZST,https://grokrforcc.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:45 NZST,https://grokrlss.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:46 NZST,https://grokrsoll.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:47 NZST,https://growsub.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:47 NZST,https://68ea.com,Alive,200,com,2025-04-17,2025-04-25
2025-05-16 09:41:48 NZST,https://68ea-idn.com,Alive,200,com,2025-04-17,2025-04-25
2025-05-16 09:41:49 NZST,https://68ea-mys.com,Alive,200,com,2025-04-17,2025-04-25
2025-05-16 09:41:49 NZST,https://68ea-us.com,Alive,200,com,2025-04-17,2025-04-25
2025-05-16 09:41:50 NZST,https://68ea.app,Alive,200,app,2025-04-17,2025-04-25
2025-05-16 09:41:51 NZST,https://68ea02.com,Alive,200,com,2025-04-17,2025-04-25
2025-05-16 09:41:51 NZST,https://68ea1.com,Alive,200,com,2025-04-17,2025-04-25
2025-05-16 09:41:52 NZST,https://68ea2.com,Alive,200,com,2025-04-17,2025-04-25
2025-05-16 09:41:52 NZST,https://68ea3.com,Alive,200,com,2025-04-17,2025-04-25
2025-05-16 09:41:53 NZST,https://68eamys.com,Alive,200,com,2025-04-17,2025-04-25
2025-05-16 09:41:54 NZST,https://68eaus.com,Alive,200,com,2025-04-17,2025-04-25
2025-05-16 09:41:54 NZST,https://riscoin.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:55 NZST,https://riscoin.me,Not Alive,Error,me,2025-04-17,2025-04-25
2025-05-16 09:41:55 NZST,https://riscoin.net,Not Alive,Error,net,2025-04-17,2025-04-25
2025-05-16 09:41:56 NZST,https://riscoin.shop,Not Alive,Error,shop,2025-04-17,2025-04-25
2025-05-16 09:41:57 NZST,https://riscoin8.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:57 NZST,https://v-seagull.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:58 NZST,https://dsjoo.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:58 NZST,https://dsj33.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:59 NZST,https://dsj8.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:41:59 NZST,https://dsj96.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:00 NZST,https://dsjads.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:00 NZST,https://dsjex.net,Alive,200,net,2025-04-17,2025-04-25
2025-05-16 09:42:01 NZST,https://dsjex.pro,Not Alive,Error,pro,2025-04-17,2025-04-25
2025-05-16 09:42:01 NZST,https://dsjex.shop,Not Alive,Error,shop,2025-04-17,2025-04-25
2025-05-16 09:42:02 NZST,https://dsjex.xyz,Not Alive,Error,xyz,2025-04-17,2025-04-25
2025-05-16 09:42:02 NZST,https://dsjex112.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:03 NZST,https://dsjex321.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:04 NZST,https://dsjex369.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:04 NZST,https://dsjex66.site,Not Alive,Error,site,2025-04-17,2025-04-25
2025-05-16 09:42:05 NZST,https://dsjex789.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:05 NZST,https://dsjex88.blog,Not Alive,Error,blog,2025-04-17,2025-04-25
2025-05-16 09:42:06 NZST,https://dsjex998.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:06 NZST,https://dsjqq.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:07 NZST,https://dsjvv.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:07 NZST,https://cbex18.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:08 NZST,https://cbex-dex.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:08 NZST,https://cbex.cx,Alive,200,cx,2025-04-17,2025-04-25
2025-05-16 09:42:09 NZST,https://cbex.lol,Not Alive,Error,lol,2025-04-17,2025-04-25
2025-05-16 09:42:09 NZST,https://cbex28.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:10 NZST,https://cbex3.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:11 NZST,https://cbex38.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:11 NZST,https://cbex39.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:12 NZST,https://cbex53.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:12 NZST,https://cbex58.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:13 NZST,https://cbex69.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:13 NZST,https://cbexe.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:14 NZST,https://cbexo.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:14 NZST,https://cbextp.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:15 NZST,https://ijexzp.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:16 NZST,https://ijex.bet,Alive,200,bet,2025-04-17,2025-04-25
2025-05-16 09:42:16 NZST,https://ijex.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:17 NZST,https://ijex.pro,Alive,200,pro,2025-04-17,2025-04-25
2025-05-16 09:42:17 NZST,https://ijex15.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:18 NZST,https://ijex35.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:18 NZST,https://ijex38.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:19 NZST,https://ijex51.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:19 NZST,https://ijex53.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:20 NZST,https://ijex55.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:21 NZST,https://ijex56.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:21 NZST,https://ijex63.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:22 NZST,https://ijex9.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:22 NZST,https://ijexcp.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:23 NZST,https://ijexdk.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:23 NZST,https://ijexp.com,Alive,200,com,2025-04-17,2025-04-25
2025-05-16 09:42:24 NZST,https://ijexpa.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:24 NZST,https://ijexpe.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:25 NZST,https://ijexpv.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:25 NZST,https://ijexpy.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:26 NZST,https://ijexqa.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:26 NZST,https://ijexqp.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:27 NZST,https://ijexw.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:27 NZST,https://txex21.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:28 NZST,https://txex-usa.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:29 NZST,https://txex.fun,Alive,200,fun,2025-04-17,2025-04-25
2025-05-16 09:42:29 NZST,https://txex.live,Not Alive,Error,live,2025-04-17,2025-04-25
2025-05-16 09:42:30 NZST,https://txex.lol,Not Alive,Error,lol,2025-04-17,2025-04-25
2025-05-16 09:42:30 NZST,https://txex.nl,Not Alive,Error,nl,2025-04-17,2025-04-25
2025-05-16 09:42:31 NZST,https://txex.one,Alive,200,one,2025-04-17,2025-04-25
2025-05-16 09:42:32 NZST,https://txex.ws,Alive,200,ws,2025-04-17,2025-04-25
2025-05-16 09:42:32 NZST,https://txex1.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:33 NZST,https://txex11.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:33 NZST,https://txex12.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:34 NZST,https://txex13.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:34 NZST,https://txex15.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:35 NZST,https://txex16.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:35 NZST,https://txex2.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:36 NZST,https://txex22.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:36 NZST,https://txex23.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:37 NZST,https://txex25.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:37 NZST,https://txex26.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:38 NZST,https://txex3.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:38 NZST,https://txex31.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:39 NZST,https://txex32.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:40 NZST,https://txex33.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:40 NZST,https://txex35.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:41 NZST,https://txex36.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:41 NZST,https://txex5.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:42 NZST,https://txex6.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:42 NZST,https://txex7.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:43 NZST,https://txex8.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:43 NZST,https://txex9.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:44 NZST,https://txexad.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:44 NZST,https://txexap.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:45 NZST,https://txexs.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:45 NZST,https://txhout.com,Not Alive,Error,com,2025-04-17,2025-04-25
2025-05-16 09:42:46 NZST,https://blockchainminners.com,Alive,200,com,2025-04-16,2025-04-25
2025-05-16 09:42:47 NZST,https://blockhiveinvestment.com,Alive,200,com,2025-04-16,2025-04-25
2025-05-16 09:42:48 NZST,https://bitnextinv.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-05-16 09:42:48 NZST,https://bitcoinminingasset.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-05-16 09:42:49 NZST,https://bitcistckasset.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-05-16 09:42:49 NZST,https://bestbinarytrading.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-05-16 09:42:50 NZST,https://baxterfxtrade.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-05-16 09:42:50 NZST,https://apogeeglobal.ltd,Not Alive,Error,ltd,2025-04-16,2025-04-25
2025-05-16 09:42:51 NZST,https://alts-profit.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-05-16 09:42:51 NZST,https://alphatopultimate.com,Not Alive,Error,com,2025-04-16,2025-04-25
2025-05-16 09:42:52 NZST,https://adroitlimited.com,Alive,200,com,2025-04-16,2025-04-25
2025-05-16 09:42:53 NZST,https://skyinvesthub.com,Alive,200,com,2025-03-28,2025-04-01
2025-05-16 09:42:54 NZST,https://ipoalerts.pro,Alive,200,pro,2025-03-28,2025-04-01
2025-05-16 09:42:55 NZST,https://ipoalertspro.com,Alive,200,com,2025-03-28,2025-04-01
2025-05-16 09:42:56 NZST,https://orbitipo.com,Alive,200,com,2025-03-28,2025-04-01
2025-05-16 09:42:57 NZST,https://orbittrades.com,Alive,200,com,2025-03-28,2025-04-01
2025-05-16 09:42:58 NZST,https://satellitestocks.com,Alive,200,com,2025-03-28,2025-04-01
2025-05-16 09:42:59 NZST,https://techgrowthinvest.com,Alive,200,com,2025-03-28,2025-04-01
2025-05-16 09:43:00 NZST,https://top5investinsider.com,Alive,200,com,2025-03-28,2025-04-01
2025-05-16 09:43:01 NZST,https://juhbz.org/#/;,Alive,200,org,2024-08-07,2025-05-09
